"Month","Date","Year","NAME","ADDL.CO.INFO","GeoAddress","City","State","lon","lat"
9,24,2013,"UNIVERSITY OF NEW HAVEN POLICE DEPT.","ATTN: K-9 UNIT","300 BOSTON POST RD., WEST HAVEN, CT 6516","WEST HAVEN","CT",-72.9627406,41.292296
12,8,2014,"(B6)","MAJOR COUNTY SHERIFF'S OFFICE","500 EAST BROADWAY SUITE 4, FAIRVIEW, OK 73737","FAIRVIEW","OK",-98.4748536,36.2688785
2,11,2015,"LAKE COUNTY SHERIFFS OFFICE","ATTN: K-9 UNIT / (B6)","219 NE 1ST STREET, MADISON, SD 57042","MADISON","SD",-97.1122607,44.006137
2,11,2015,"HARRODSBURG POLICE DEPARTMENT","ATTN: K-9 UNIT","411 NORTH GREENVILLE STREET, HARRODSBURG, KY 40330","HARRODSBURG","KY",-84.8413208,37.7671192
4,21,2015,"(B6)","CHILD NEUROLOGY SPECIALISTS","2821 WEST HORIZON RIDGE PKWY, STE 100, HENDERSON, NV 89052","HENDERSON","NV",-115.1117464,35.9980949
9,17,2015,"(B6)","MAYO CLINIC","ATTN: IN-PATIENT PHARMACY, 5777 E MAYO BLVD, PHOENIX, AZ 85054","PHOENIX","AZ",-111.9564212,33.6588967
6,15,2015,"(B6)","UNIVERSITY OF KENTUCKY","740 S LIMESTONE STREET, LEXINGTON, KY 40536","LEXINGTON","KY",-84.508081,38.0336421
4,1,2015,"SAUK CENTRE POLICE DEPT","ATTN: K-9 UNIT","320 OAK STREET S, SAUK CENTRE, MN 56378","SAUK CENTRE","MN",-94.9537862,45.7365059
4,27,2015,"BRAINERD POLICE DEPARTMENT","ATTN: K-9 UNIT","225 EAST RIVER ROAD, BRAINERD, MN 56401","BRAINERD","MN",-94.2078922,46.3563036
7,8,2015,"ESCANABA PUBLIC SAFETY DEPT","ATTN: K-9 UNIT / (B6)","1900 3RD AVENUE N, ESCANABA, MI 49829","ESCANABA","MI",-87.0744913,45.7493085
2,23,2015,"CITY OF MARICOPA POLICE DEPT","ATTN: K-9 UNIT","17985 N. GREYTHORN DRIVE, MARICOPA, AZ 85138","MARICOPA","AZ",-112.0454588,33.0435659
3,6,2015,"NACOGDOCHES COUNTY SHERIFF DEPT","ATTN: K-9 UNIT","2306 DOUGLAS ROAD, NACOGDOCHES, TX 75961","NACOGDOCHES","TX",-94.6809679,31.6115562
1,7,2015,"SPARTA POLICE DEPT.","ATTN: OFC  (B6)","771 S. MAIN STREET, SPARTA, NC 28675","SPARTA","NC",-81.109924,36.499257
3,16,2015,"MARLBOROUGH POLICE DEPARTMENT","ATTN: K-9 UNIT","355 BOLTON ST, MARLBOROUGH, MA 1752","MARLBOROUGH","MA",-71.551223,42.3581871
1,20,2015,"KINSTON DEPT OF PUBLIC SAFETY","ATTN: K-9 UNIT /(B6)","205 E KING ST, KINSTON, NC 28502","KINSTON","NC",-77.5785097,35.2583822
10,14,2009,"(B6)","CA PACIFIC MED CTR RESEARCH INSTITUTE","475 BRANNAN ST, SUITE 220, SAN FRANCISCO, CA 94107","SAN FRANCISCO","CA",-122.3953409,37.7786137
3,31,2010,"WOODSTOCK POLICE DEPARTMENT","K9 UNIT","12453 HWY. 92, WOODSTOCK, GA 30188","WOODSTOCK","GA",-84.4808674,34.0879902
10,23,2009,"NORTH MIAMI BEACH POLICE DEPT","(B6)","16901 NE 19TH AVENUE, MIAMI, FL 33162","MIAMI","FL",-80.1617729,25.9315045
5,20,2009,"MONONGAHELA POLICE DEPT","(B6)","449 WEST MAIN STREET, MONONGAHELA, PA 15063","MONONGAHELA","PA",-79.9274136,40.2037025
11,23,2009,"ISLE OF WIGHT COUNTY SHERIFFS OFFICE",NA,"17110 MONUMENT CIRCLE SUITE C, ISLE OF WIGHT, VA 23397","ISLE OF WIGHT","VA",-76.708018,36.90888
4,24,2009,"WASHINGTON COURT HOUSE","POLICE DEPT","130 NORTH FAYETTE STREET, WASHINGTON COURT HOUSE, OH 43160","WASHINGTON COURT HOUSE","OH",-83.4392266,39.5371191
4,30,2009,"HEATH POLICE DEPARTMENT","(B6)","1287 HEBRON ROAD, HEATH, OH 43056","HEATH","OH",-82.45225,40.017372
6,5,2009,"OZARK POLICE DEPARTMENT",NA,"201 E. BRICK, OZARK, MO 65721","OZARK","MO",-93.2039578,37.0220956
5,28,2009,"CITY OF BLAINE POLICE DEPT.","(B6)","10801 TOWN SQUARE DRIVE, MINNEAPOLIS, MN 55449","MINNEAPOLIS","MN",-93.2111892,45.1654519
2,16,2011,"NORTH HAVEN POLICE DEPT","ATTN: K-9 UNIT","8 LINSLEY STREET, NORTH HAVEN, CT 6473","NORTH HAVEN","CT",-72.8620005,41.387123
2,17,2011,"CHESTER COUNTY SHERIFFS OFFICE-K9","SHERIFF (B6)","2740 DAWSON DRIVE, PO BOX 727, CHESTER, SC 29706","CHESTER","SC",-81.2310076,34.7081824
4,21,2011,"MCINTOSH COUNTY OFFICE OF THE SHERIFF","ATTN: K-9 UNIT","12317 GA HWY 251, DARIEN, GA 31305","DARIEN","GA",-81.456276,31.4083513
2,25,2011,"FOLEY POLICE DEPARTMENT","B6 (K9 HANDLER COORDINATOR )","200 EAST SECTION AVE, FOLEY, AL 36535","FOLEY","AL",-87.6818855,30.4134493
4,14,2010,"CHARLESTON POLICE DEPARTMENT K-9 UNIT","(B6), CHIEF OF POLICE","499-A JESSEN LANE, CHARLESTON, SC 29492","CHARLESTON","SC",-79.921581,32.905069
9,21,2010,"HABERSHAM COUNTY SHERIFF'S OFFICE",NA,"HABERSHAM COUNTY SHERIFF'S OFFICE, 1000 DETENTION DRIVE, CLARKESVILLE, GA 30523","CLARKESVILLE","GA",-83.533914,34.61199
2,24,2011,"CHAMBLEE POLICE DEPARTMENT","ATTN: (B6)","3518 BROAD STREET, CHAMBLEE, GA 30341","CHAMBLEE","GA",-84.299285,33.8951151
6,21,2010,"SARASOTA SHERIFF'S OFFICE","(B6)","2071 RINGLING BLVD, SARASOTA, FL 34230","SARASOTA","FL",-82.5286451,27.3359112
5,25,2010,"CITY OF NEW BERN POLICE DEPARTMENT",NA,"601 GEORGE STREET, NEW BERN, NC 28563","NEW BERN","NC",-77.0447747,35.1106724
5,13,2010,"CITY OF HARTSVILLE POLICE DEPARTMENT K9","(B6)","135 WEST CAROLINA AVENUE, HARTSVILLE, SC 29550","HARTSVILLE","SC",-80.0746442,34.3734491
5,6,2010,"OTTUMWA POLICE DEPARTMENT",NA,"330 WEST SECOND STREET, OTTUMWA, IA 52501","OTTUMWA","IA",-92.4147086,41.0207016
8,29,2011,"CITY OF FRANKLIN POLICE DEPT",NA,"1018 PRETLOW STREET, FRANKLIN, VA 23851","FRANKLIN","VA",-76.9199332,36.6641958
6,16,2010,"LOS BANOS POLICE DEPARTMENT","CITY OF LOS BANOS","945 5TH STREET, LOS BANOS, CA 93635","LOS BANOS","CA",-120.8500892,37.0609363
5,28,2010,"BANDERA COUNTY SHERIFF'S DEPARTMENT",NA,"3360 HIGHWAY 173 NORTH, BANDERA, TX 78003","BANDERA","TX",-99.0598233,29.7693619
6,1,2010,"TROUTMAN POLICE DEPARTMENT",NA,"400 N. EASTWAY DRIVE, TROUTMAN, NC 28166","TROUTMAN","NC",-80.892106,35.70746
6,1,2010,"VALDOSTA STATE PRISON","ATTN:  CANNINE UNIT","3259 VAL TECH ROAD, VALDOSTA, GA 31603","VALDOSTA","GA",-83.3426415,30.8595486
8,23,2010,"LEESBURG POLICE DEPARTMENT",NA,"65 PLAZA STREET NE, LEESBURG, VA 20176","LEESBURG","VA",-77.5488523,39.1109671
10,7,2010,"USDA FOREST SERVICE-K-9","ATTN: (B6)","100 VAN MORGAN DRIVE, GOLDEN POND, KY 42211","GOLDEN POND","KY",-87.8942451,36.8064595
6,23,2010,"US BUREAU OF LAND MANAGEMENT",NA,"1005 SELWAY DRIVE, DILLON, MT 59725","DILLON","MT",-112.6286789,45.2294798
3,8,2012,"CITY OF DULUTH POLICE DEPARTMENT","ATTN: K9 UNIT","3276 BUFORD HIGHWAY, DULUTH, GA 30096","DULUTH","GA",-84.1478295,33.996711
1,25,2012,"(B6)",NA," , SAGLE, ID 83860","SAGLE","ID",-116.5655585,48.2031124
1,12,2012,"(B6)","ANNE BATES LEACH EYE HOSPITAL","900 NW 17TH STREET, MIAMI, FL 33136","MIAMI","FL",-80.2106781,25.7909979
3,6,2012,"AGENCY FOR PERSONS WITH DISABILITIES",NA,"124 PECAN LANE, BLDG 1029, RM 118A, ATTN: SECURITY CHIEF, CHATTAHOOCHEE, FL 32324","CHATTAHOOCHEE","FL",-84.8429759,30.7051916
11,28,2011,"LAKE COUNTY SHERIFF'S DEPARTMENT","ATTN: K9 OFC (B6)","2293 N. MAIN STREET, CROWN POINT, IN 46307","CROWN POINT","IN",-87.3685688,41.4479418
12,28,2011,"FOXFIRE VILLAGE POLICE DEPARTMENT","ATTN: B6 K9 UNIT","1 TOWN HALL DR, FOXFIRE VILLAGE, NC 27281","FOXFIRE VILLAGE","NC",-79.572343,35.180058
5,23,2012,"WESTFIELD POLICE DEPARTMENT","ATTN: K-9 UNIT","17535 DARTOWN ROAD, WESTFIELD, IN 46074","WESTFIELD","IN",-86.1502704,40.0417636
1,24,2012,"UNIVERSITY OF KY POLICE DEPARTMENT","ATTN: K-9 UNIT / (B6)","305 EUCLID AVENUE, LEXINGTON, KY 40508","LEXINGTON","KY",-84.4993141,38.0378435
1,3,2012,"LA MARQUE POLICE DEPARTMENT","ATTN: K9 UNIT / (B6)","431 BAYOU ROAD, LA MARQUE, TX 77568","LA MARQUE","TX",-94.9714095,29.3744547
11,28,2011,"(B6)","DRUMRIGHT POLICE DEPARTMENT","ATTN:  K9 UNIT, 124 W BROADWAY, DRUMRIGHT, OK 74030","DRUMRIGHT","OK",-96.6011294,35.9884013
4,17,2012,"CITY OF PLYMOUTH","ATTN: K-9 UNIT","3400 PLYMOUTH BLVD, PLYMOUTH, MN 55447","PLYMOUTH","MN",-93.474867,45.019298
2,11,2012,"BOYLE COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT","321 WEST MAIN ST, COURTHOUSE RM 103, DANVILLE, KY 40422","DANVILLE","KY",-84.7721702,37.6456329
4,25,2012,"SCHAUMBURG POLICE DEPARTMENT","ATTN: K9-UNIT","1000 W SCHAUMBURG ROAD, SCHAUMBURG, IL 60194","SCHAUMBURG","IL",-88.103864,42.027508
10,28,2013,"(B6)","PONCA CITY POLICE DEPARTMENT","200 E. OKLAHOMA AVENUE, PONCA CITY, OK 74601","PONCA CITY","OK",-97.0819528,36.701012
11,27,2013,"AUTAUGA COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT","162 WEST 4TH STREET, PRATTVILLE, AL 36067","PRATTVILLE","AL",-86.4744728,32.4634
10,15,2013,"SPECIAL O.P.S. K-9 ACADEMY INC.","SPECIAL O.P.S. K-9 ACADEMY INCORPORATED","7534 NORTH STATE RD 13, NORTH WEBSTER, IN 46555","NORTH WEBSTER","IN",-85.699894,41.344736
4,3,2014,"US BORDER PATROL","(B6)","1816 17TH STREET NE, GRAND FORKS, ND 58201","GRAND FORKS","ND",-97.0510694,47.9019421
11,6,2013,"MOUNTAIN VIEW POLICE DEPARTMENT","ATTN: K-9 UNIT","233 W 2ND, PO BOX 1270, MOUNTAIN VIEW, MO 65548","MOUNTAIN VIEW","MO",-91.6999894,36.9965893
2,26,2014,"SHELBY COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT","PO BOX 1095, 380 MCDOW ROAD, COLUMBIANA, AL 35051","COLUMBIANA","AL",-86.6283608,33.1838993
12,17,2013,"BANNOCKBURN POLICE DEPARTMENT","ATTN: K-9 UNIT","2275 TELEGRAPH ROAD, BANNOCKBURN, IL 60015","BANNOCKBURN","IL",-87.8661158,42.1938432
10,23,2013,"CITY OF SAN SABA POLICE DEPARTMENT","ATTN: K-9 UNIT","105 S. LIVEOAK, SAN SABA, TX 76877","SAN SABA","TX",-98.7165127,31.1957726
3,13,2014,"WASHINGTON COUNTY SHERIFFS OFFICE","ATTN:  K-9 UNIT","83 COURT STREET, MACHIAS, ME 4654","MACHIAS","ME",-67.4592289,44.7158805
11,20,2013,"MAYFIELD VILLAGE POLICE","ATTN: K-9 UNIT","620 SOM CENTER ROAD, CLEVELAND, OH 44143","CLEVELAND","OH",-81.439509,41.531879
2,5,2014,"ATLANTIC COUNTY POLICE TRAINING CENTER","CANINE TRAINING ACADEMY","5033 ENGLISH CREEK AVENUE, EGG HARBOR TOWNSHIP, NJ 8234","EGG HARBOR TOWNSHIP","NJ",-74.6331559,39.4018848
3,31,2014,"AURELIA POLICE DEPARTMENT","ATTN: K-9 UNIT","236 MAIN STREET, P.O. BOX 328, AURELIA, IA 51005","AURELIA","IA",-95.4365455,42.7132958
1,8,2014,"TOWN TRUCKEE POLICE DEPARTMENT","ATTN: K-9 UNIT","10183 TRUCKEE AIRPORT ROAD, TRUCKEE, CA 96161","TRUCKEE","CA",-120.1461501,39.3169054
11,18,2013,"MATTESON POLICE DEPARTMENT","ATTN: K-9 UNIT / (B6)","20500 S. CICERO AVENUE, MATTESON, IL 60443","MATTESON","IL",-87.7333416,41.5176218
12,10,2013,"CLARK COUNTY SHERIFFS OFFICE","ATTN: K-9 UNIT","517 COURT STREET, ROOM 308, NEILLSVILLE, WI 54456","NEILLSVILLE","WI",-90.5947825,44.5600455
10,21,2013,"STAYTON POLICE DEPARTMENT","ATTN: K9 OFC. (B6)","386 N 3RD AV, STAYTON, OR 97383","STAYTON","OR",-122.7919129,44.7977938
11,19,2013,"FAIRFIELD POLICE DEPARTMENT","AATN: K-9 UNIT","1200 W. GRIMES, FAIRFIELD, IA 52556","FAIRFIELD","IA",-91.9782102,41.0093641
3,7,2014,"(B6)","MASS GENERAL HOSPITAL","55 FRUIT STREET, DEPT CPZ 340, BOSTON, MA 2114","BOSTON","MA",NA,NA
9,9,2014,"WINNEMUCCA POLICE DEPARTMENT","ATTN: K-9 UNIT","500 E. WINNEMUCCA BLVD., P.O. BOX 382, WINNEMUCCA, NV 89445","WINNEMUCCA","NV",-117.7300107,40.9776531
1,27,2014,"MISSOURI STATE HIGHWAY PATROL","ATTN: K-9 UNIT","1226 WEST BUSINESS HHY 60/ 63, WILLOW SPRINGS, MO 65793","WILLOW SPRINGS","MO",-91.9698742,36.9922768
12,13,2013,"US DEPT. OF VETERANS AFFAIRS","POLICE DEPT.- ATTN: K-9 UNIT","1601 BRENNER AVE, BUILDING #12, SALISBURY, NC 28144","SALISBURY","NC",-80.4862013,35.683749
12,19,2013,"MICHIGAN STATE UNIVERSITY","POLICE DEPARTMENT-ATTN: K-9 UNIT","1120 RED CEDAR ROAD, ROOM 175B, EAST LANSING, MI 48824","EAST LANSING","MI",-84.4825597,42.7218489
2,6,2014,"MIAMI TWP. POLICE DEPT.","ATTN: K-9 UNIT","2660 LYONS RD., MIAMISBURG, OH 45342","MIAMISBURG","OH",-84.2192396,39.6273531
11,12,2013,"(B6)","EDDIE WARRIOR CORRECTIONAL CNTR, ATTN: K-9 UNIT","400 NORTH OAK, PO BOX 315, TAFT, OK 74463","TAFT","OK",-95.5424169,35.762174
1,13,2014,"SELDIN SECURITY SERVICES INC",NA,"371 NORTH CEDAR LAKE ROAD, LOWER LEVEL, ROUND LAKE, IL 60073","ROUND LAKE","IL",-88.0934145,42.353355
10,15,2014,"(B6)","NATIONAL DRUG DOG FOUNDATION","43008 BENSON PARK ROAD, SHAWNEE, OK 74801","SHAWNEE","OK",-96.894378,35.290527
12,17,2013,"GRIMES COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT","382 FM 149 WEST, ANDERSON, TX 77830","ANDERSON","TX",-95.994039,30.4874265
11,26,2013,"(B6)","MARIETTA POLICE DEPARTMENT/ATTN: K-9 UNIT","105 S. 3RD AVENUE, MARIETTA, OK 73448","MARIETTA","OK",-97.1192421,33.9372674
1,22,2014,"(B6)","IDABEL POLICE DEPT, ATTN: K-9 UNIT","207 SOUTH CENTRAL, IDABEL, OK 74745","IDABEL","OK",-94.8267879,33.892539
12,31,2013,"LEELANAU COUNTY SHERIFFS OFFICE","ATTN: K-9 UNIT","8525 E. GOVERNMENT CENTER DRIVE, SUTTONS BAY, MI 49682","SUTTONS BAY","MI",-85.6868012,44.9956758
1,6,2014,"CITY OF REPUBLIC POLICE","ATTN: K-9 UNIT / (B6)","157 N. CLARK STREET, PO BOX 331, REPUBLIC, WA 99166","REPUBLIC","WA",-118.7381351,48.6487228
4,29,2014,"GULF COUNTY SHERIFFS OFFICE","ATTN: K9 TRAINER","1000 CECIL G COSTIN SR BLVD, PORT SAINT JOE, FL 32456","PORT SAINT JOE","FL",-85.2898918,29.8145259
1,8,2014,"(B6)","MACK ALFORD CORRECTIONAL CENTER","1151 N. HIGHWAY 69, P O BOX 220, STRINGTOWN, OK 74569","STRINGTOWN","OK",-96.0508579,34.4771295
2,19,2014,"(B6)","OKLAHOMA HIGHWAY PATROL","2225 W GARY BLVD, CLINTON, OK 73601","CLINTON","OK",-98.9866264,35.5071568
12,11,2013,"HELENA MONTANA POLICE DEPARTMENT","ASSISTANT CHIEF (B6), CANINE UNIT SUPERVISOR","221 BRECKENRIDGE, HELENA, MT 59601","HELENA","MT",-112.0367771,46.5862911
1,6,2014,"WILLS POINT POLICE DEPARTMENT","(B6)","PO BOX 505, 120 N 5TH STREET, WILLS POINT, TX 75169","WILLS POINT","TX",-96.0078943,32.7086918
11,22,2013,"LIBERTY COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT","2400 BEAUMONT AVENIE, LIBERTY, TX 77575","LIBERTY","TX",-94.7911,30.058723
12,19,2013,"HEWITT POLICE DEPARTMENT","ATTN: K-9 UNIT","100 PATRIOT COURT, PO BOX 610, HEWITT, TX 76643","HEWITT","TX",-97.2080526,31.4442489
2,24,2014,"STRAFFORD COUNTY","DEPARTMENT OF CORRECTIONS","266 COUNTY FARM ROAD, DOVER, NH 3820","DOVER","NH",-70.9351312,43.2186805
12,5,2013,"(B6)","TUTTLE POLICE DEPARTMENT","4 SE 2ND STREET, TUTTLE, OK 73089","TUTTLE","OK",-97.809876,35.2908011
12,3,2013,"JEFFERSON PARISH SHERIFF'S OFFICE","(B6) (NARCOTICS K-9)","725 MAPLE AVENUE, HARVEY, LA 70058","HARVEY","LA",-90.0711878,29.9034746
2,8,2013,"(B6)","TEXOMA K-9 TRAINING CENTER LLC","21698 SW COOMBS ROAD, CACHE, OK 73527","CACHE","OK",-98.6793175,34.56559
11,26,2012,"MUNSTER POLICE DEPARTMENT","ATTN: K-9 UNIT","1001 RIDGE ROAD, MUNSTER, IN 46321","MUNSTER","IN",-87.5049776,41.5607409
1,22,2013,"LOGAN COUNTY SHERIFF DEPARTMENT","ATTN: K-9 UNIT","300 STRATTON STREET, ROOM 209, LOGAN, WV 25601","LOGAN","WV",-81.991326,37.846955
12,10,2012,"SPINK COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT / (B6)","210 E 7TH AVENUE, REDFIELD, SD 57469","REDFIELD","SD",-98.5144368,44.8751891
3,25,2013,"BLACK DIAMOND K9 TRAINING & SERVICES, LLC",NA,"30133 CHICAGO TRAIL, NEW CARLISLE, IN 46552","NEW CARLISLE","IN",-86.4508749,41.7531333
12,14,2012,"ADAMSVILLE POLICE DEPARTMENT","ATTN: (B6), K-9 UNIT","4911 MAIN ST., ADAMSVILLE, AL 35005","ADAMSVILLE","AL",-86.9545723,33.600936
1,9,2013,"ROCKLAND COUNTY SHERIFFS OFFICE","ATTN: K-9 UNIT","55 NEW HEMPSTEAD ROAD, NEW CITY, NY 10956","NEW CITY","NY",-73.9945338,41.1472033
2,22,2013,"BAINBRIDGE TWP POLICE DEPT","ATTN: K-9 UNIT","8353 BAINBRIDGE-SOLON RD, BAINBRIDGE TOWNSHIP, OH 44023","BAINBRIDGE TOWNSHIP","OH",-81.3619402,41.3764714
11,29,2012,"(B6)","WARR ACRES POLICE DEPARTMENT","ATTN:  K-9 UNIT, 4801 N REEVES DRIVE, WARR ACRES, OK 73122","WARR ACRES","OK",-97.6219251,35.5199873
7,22,2013,"HOLLY SPRINGS POLICE DEPARTMENT","ATTN: K-9 UNIT / (B6)","3235 HOLLY SPRINGS PKWY, HOLLY SPRINGS, GA 30142","HOLLY SPRINGS","GA",-84.5042326,34.1684342
4,9,2013,"MERIDIAN TOWNSHIP POLICE DEPARTMENT","ATTN: K-9 UNIT","5151 MARSH ROAD, OKEMOS, MI 48864","OKEMOS","MI",-84.4121958,42.7308776
1,8,2013,"DILLSBORO POLICE DEPARTMENT","ATTN: K-9 UNIT","13030 EXECUTIVE DRIVE, P.O. BOX 127, DILLSBORO, IN 47018","DILLSBORO","IN",-85.0588433,39.0178348
5,21,2013,"FOREST LAKE POLICE DEPARTMENT","ATTN: K-9 UNIT / (B6)","1408 LAKE ST S, FOREST LAKE, MN 55025","FOREST LAKE","MN",-92.983558,45.2656846
2,4,2013,"IDEAL INVESTIGATION & SECURITY GROUP","ATTN: (B6)","199 DOME STREET, MCKEESPORT, PA 15131","MCKEESPORT","PA",-79.8269509,40.358904
1,4,2013,"RICHARDSON POLICE DEPARTMENT","ATTN: K-9 UNIT","140 N. GREENVILLE AVENUE, RICHARDSON, TX 75081","RICHARDSON","TX",-96.7293848,32.9489648
2,7,2013,"ROCHESTER POLICE DEPARTMENT","ATTN: K-9 UNIT","23 WAKEFIELD STREET, ROCHESTER, NH 3867","ROCHESTER","NH",-70.974865,43.3051706
1,3,2013,"HAVERFORD TOWNSHIP POLICE DEPT","ATTN: K-9 UNIT","1010 DARBY RD, HAVERTOWN, PA 19083","HAVERTOWN","PA",-75.3040903,39.9759081
2,1,2013,"ROANOKE RAPIDS POLICE DEPARTMENT","ATTN: K-9 UNIT","1040 ROANOKE AVENUE, ROANOKE RAPIDS, NC 27870","ROANOKE RAPIDS","NC",-77.6575674,36.454491
11,7,2005,"CARROLL COUNTY SHERIFF'S OFFICE",NA,"P.O. BOX 190, 95 WATER VILLAGE ROAD, OSSIPEE, NH 3864","OSSIPEE","NH",-71.137526,43.684369
6,10,2005,"FSH SECURITY DEPARTMENT",NA,"100 MAIN STREET, BLDG. 1451, ROOM 132, CHATTAHOOCHEE, FL 32324","CHATTAHOOCHEE","FL",-84.8414208,30.7063204
8,22,2005,"BRANNON II",NA,"6572 SENECA ROAD, SHARPSVILLE, PA 16150","SHARPSVILLE","PA",-80.5001197,41.3243072
9,1,2005,"(B6)",NA," , MARYSVILLE, WA 98270","MARYSVILLE","WA",-122.1492224,48.0563616
9,13,2000,"NIST","MARYSVILLE DIVISION OF POLICE","1250 WEST 5TH STREET, MARYSVILLE, OH 43040","MARYSVILLE","OH",-83.3896313,40.2415262
12,28,2012,"HARTFORD POLICE DEPARTMENT","ATTN: K-9 UNIT - (B6)","109 N MAIN ST, HARTFORD, WI 53027","HARTFORD","WI",-88.3793894,43.3193871
2,11,2013,"WHITESIDE COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT","400 NORTH CHERRY STREET, MORRISON, IL 61270","MORRISON","IL",-89.9646344,41.8101006
11,1,2012,"ASHLEY COUNTY SHERIFF'S DEPT","C/O (B6)","842 ASHLEY 12 WEST, HAMBURG, AR 71646","HAMBURG","AR",-91.8133455,33.229089
10,31,2012,"GARRETT COUNTY SHERIFF'S OFFICE",NA,"311 E. ALDER STREET, OAKLAND, MD 21550","OAKLAND","MD",-79.4064897,39.407454
1,3,2013,"VERNON COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT","1320 BADAXE COURT, VIROQUA, WI 54665","VIROQUA","WI",-90.8853168,43.5770247
10,18,2012,"USDA-FOREST SERVICE","WAYNE NATIONAL FOREST","27515 STATE ROUTE 7, MARIETTA, OH 45750","MARIETTA","OH",-81.388853,39.370775
2,12,2013,"ST PAUL POLICE DEPARTMENT","ATTN:  INSPECTION UNIT SUPERVISOR","367 GROVE STREET, SAINT PAUL, MN 55101","SAINT PAUL","MN",-93.0872243,44.9561157
3,14,2013,"(B6)","ANAHEIM CLINICAL TRIALS","1085 NORTH HARBOR BOULEVARD, ANAHEIM, CA 92801","ANAHEIM","CA",-117.9247221,33.8501732
11,2,2012,"SNOWFLAKE-TAYLOR POLICE DEPARTMENT","ATTN: K-9 UNIT","602 S. MAIN STREET, SNOWFLAKE, AZ 85937","SNOWFLAKE","AZ",-110.0876091,34.4739357
10,22,2012,"(B6)","DEPARTMENT OF CORRECTIONS","ATTN: K-9 UNIT, 1301 N WEST STREET, MCALESTER, OK 74502","MCALESTER","OK",-95.780799,34.9496724
2,26,2013,"DARIEN POLICE DEPARTMENT","ATTN: K-9 UNIT","25 HECKER AVENUE, DARIEN, CT 6820","DARIEN","CT",-73.4793415,41.0696594
12,10,2012,"HIDALGO COUNTY SHERIFF OFFICE","ATTN:K-9 UNIT","711 EAST EL CIBOLO ROAD, EDINBURG, TX 78539","EDINBURG","TX",-98.127664,26.4166334
1,10,2013,"CITY OF CHANDLER AZ POLICE DEPT","ATTN: K-9 UNIT","4040 E CHANDLER HEIGHTS ROAD, CHANDLER, AZ 85249","CHANDLER","AZ",-111.7714127,33.2354928
11,14,2012,"WAGENER POLICE DEPARTMENT K-9 UNIT","(B6)","111 RAILROAD AVENUE, PO BOX 400, WAGENER, SC 29164","WAGENER","SC",-81.3619583,33.6508708
10,22,2012,"JACKSONVILLE POLICE DEPARTMENT","ATTN: K-9 UNIT","210 W. LARISSA, JACKSONVILLE, TX 75766","JACKSONVILLE","TX",-95.2748609,31.9611914
11,15,2012,"MARION COUNTY DRUG TASK FORCE","ATTN: K-9 UNIT","286 WINCHESTE DRIVE, PO BOX 1511, HAMILTON, AL 35570","HAMILTON","AL",-87.9949789,34.1159458
1,15,2013,"COLUMBIA COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT","711 EAST COOK STREET, PORTAGE, WI 53901","PORTAGE","WI",-89.4500358,43.5445331
11,6,2012,"CITY OF PACIFIC POLICE DEPARTMENT","ATTN: K-9 UNIT","300 HOVEN DRIVE, PACIFIC, MO 63069","PACIFIC","MO",-90.7703508,38.4846348
11,6,2012,"(B6)","MCINTOSH COUNTY SHERIFF'S DEPT","1425 INDUSTRIAL DRIVE, EUFAULA, OK 74432","EUFAULA","OK",-95.5893594,35.3015076
7,9,2013,"(B6)","ROBERT & CAROL WEISSMAN CANCER CENTER","INFUSION SUITE PHARMACY, 501 E. OSCEOLA STREET, STUART, FL 34994","STUART","FL",-80.244762,27.198786
3,12,2013,"(B6)","CLINICAL PHARMACOLOGY OF MIAMI","550 WEST 84TH STREET, HIALEAH, FL 33014","HIALEAH","FL",-80.2949071,25.898194
11,29,2012,"(B6)","WEATHERFORD POLICE DEPT","ATTN: K-9 UNIT, 201 SW MAIN STREET, WEATHERFORD, OK 73096","WEATHERFORD","OK",-98.7126428,35.5248588
2,4,2013,"CAVALIER COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT","901 3RD STREET, SUITE 4, LANGDON, ND 58249","LANGDON","ND",-98.3677607,48.7614162
11,30,2012,"MCLENNAN COUNTY SHERIFF OFFICE","ATTN: K-9 UNIT (B6)","901 WASHINGTON AVENUE, WACO, TX 76701","WACO","TX",-97.1368162,31.5545471
8,27,2012,"MENOMINEE COUNTY SHERIFF DEPARTMENT","ATTN: K-9 UNIT","831 10TH AVENUE, MENOMINEE, MI 49858","MENOMINEE","MI",-87.6147119,45.1066151
7,26,2012,"ANDERSON CITY POLICE DEPARTMENT K9 UNIT","(B6)","401 SOUTH MAIN STREET, ANDERSON, SC 29624","ANDERSON","SC",-82.6492563,34.5011765
